,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,state,lat,long,drive_4wd,drive_fwd,drive_other,drive_rwd,fuel_diesel,fuel_gas,fuel_other,state_ut,state_va,state_vt,state_wa,transmission_automatic,transmission_manual,transmission_other,type_SUV,type_bus,type_convertible,type_coupe,type_hatchback,type_mini-van,type_offroad,type_other,type_pickup,type_sedan,type_truck,type_van,type_wagon
201,0.8666666666666667,0.12517870502744463,0.9708737864077683,0.945945945945946,0.7140814867762688,excellent,1.0,gas,0.14656899019711483,0.0,automatic,fwd,SUV,ut,0.3858392709368834,0.18675647388885386,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202,0.8666666666666667,0.20295705894117733,0.9708737864077683,0.6216216216216217,0.49356683345246605,excellent,0.6666666666666666,gas,0.03525438644110411,0.0,automatic,other,other,ut,0.5575813091700195,0.21310220510161226,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
203,0.8666666666666667,0.08888213986770273,0.9223300970873787,0.2702702702702703,0.3917083631165118,excellent,0.0,gas,0.4314269469341341,0.0,automatic,4wd,truck,ut,0.37129756371755573,0.18029825571124913,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
205,0.8666666666666667,0.013326024637219535,0.8446601941747574,0.7297297297297298,0.9853466761972838,good,0.6666666666666666,gas,0.28380809267820745,0.0,automatic,4wd,SUV,ut,0.3672535742725245,0.18742129046596023,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
208,0.8666666666666667,0.06665975303520767,0.8737864077669926,0.16216216216216217,0.8727662616154396,good,0.0,gas,0.47142706122017486,0.0,automatic,rwd,SUV,ut,0.36648329056870876,0.18124799367854383,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
209,0.8666666666666667,0.08147467759020438,0.8155339805825257,0.43243243243243246,0.9839170836311651,excellent,0.6666666666666666,gas,0.22285492244263552,0.0,automatic,rwd,convertible,ut,0.5667934858980834,0.2603801611135488,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250,0.8666666666666667,0.058511544529959485,0.8543689320388381,0.5405405405405406,0.7369549678341673,excellent,0.3333333333333333,gas,0.37411249746427844,0.0,automatic,fwd,SUV,ut,0.37129756371755573,0.18029825571124913,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
251,0.8666666666666667,0.0777709464514552,0.6699029126213603,0.16216216216216217,0.2594710507505361,good,0.0,gas,0.1328546652990437,0.0,automatic,rwd,coupe,ut,0.3523371344405295,0.1705159546481121,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
252,0.8666666666666667,0.06369676812420833,0.8834951456310698,0.5405405405405406,0.538241601143674,excellent,0.3333333333333333,gas,0.37428392652550435,0.0,automatic,rwd,sedan,ut,0.37129756371755573,0.18029825571124913,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
254,0.8666666666666667,0.04369661997496278,0.8640776699029153,0.8108108108108109,0.006790564689063617,excellent,0.0,gas,0.4228554938728396,0.0,automatic,rwd,truck,ut,0.3096800720319355,0.15182511145175015,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
255,0.8666666666666667,0.05925229075770932,0.9320388349514594,0.16216216216216217,0.8280914939242316,excellent,1.0,gas,0.2542835836673819,0.0,automatic,fwd,sedan,ut,0.36842461368710855,0.18027926095190328,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
256,0.8666666666666667,0.038511396380713936,0.8446601941747574,0.21621621621621623,0.30986418870621874,excellent,0.0,gas,0.364183897668279,0.0,automatic,4wd,SUV,ut,0.37129756371755573,0.18029825571124913,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
257,0.8666666666666667,0.07110423040170669,0.8640776699029153,0.8108108108108109,0.023230879199428164,excellent,0.0,gas,0.2777265077900222,0.0,automatic,rwd,truck,ut,0.37129756371755573,0.18029825571124913,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
258,0.8666666666666667,0.10558596730346151,0.9417475728155367,0.6756756756756757,0.25411007862759116,excellent,1.0,gas,0.09789742256406447,0.0,automatic,fwd,convertible,ut,0.37129756371755573,0.18029825571124913,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259,0.8666666666666667,0.1110674893888103,0.9514563106796139,0.945945945945946,0.6876340243030736,excellent,1.0,other,0.12321178060508745,0.0,automatic,fwd,sedan,ut,0.37129756371755573,0.18029825571124913,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
260,0.8666666666666667,0.18369765701968163,0.9126213592233015,0.8108108108108109,0.027162258756254467,excellent,0.3333333333333333,gas,0.4300126571790205,0.0,automatic,4wd,truck,ut,0.37129756371755573,0.18029825571124913,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
261,0.8666666666666667,0.10558596730346151,0.8834951456310698,0.8108108108108109,0.031093638313080773,excellent,0.0,gas,0.22066920191200545,0.0,automatic,rwd,truck,ut,0.37129756371755573,0.18029825571124913,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263,0.8666666666666667,0.2296239231401714,0.9611650485436911,0.2702702702702703,0.6322373123659757,excellent,0.0,gas,0.09714027754365012,0.0,automatic,rwd,coupe,ut,0.36925735282636873,0.18225471592387654,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
264,0.8666666666666667,0.019251994459218217,0.6699029126213603,0.945945945945946,0.860614724803431,good,1.0,gas,0.5342843836696676,0.0,manual,4wd,pickup,ut,0.37129756371755573,0.18029825571124913,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
265,0.8666666666666667,0.1622160164149364,0.9805825242718456,0.35135135135135137,0.22337383845604003,excellent,1.0,gas,0.28380809267820745,0.0,manual,fwd,coupe,ut,0.32459651186393046,0.15347765551484338,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
266,0.8666666666666667,0.04440032889132513,0.9320388349514594,0.7297297297297298,0.6729807005003574,excellent,0.3333333333333333,gas,0.28380809267820745,0.0,automatic,4wd,SUV,ut,0.37129756371755573,0.18029825571124913,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
267,0.8666666666666667,0.01110378595397003,0.786407766990294,0.2702702702702703,0.6283059328091494,good,0.0,gas,0.28380809267820745,0.0,automatic,rwd,other,ut,0.36925735282636873,0.18225471592387654,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
268,0.8666666666666667,0.02961503418543841,0.8737864077669926,0.2702702702702703,0.879914224446033,excellent,0.3333333333333333,gas,0.2812265177900508,0.0,automatic,fwd,sedan,ut,0.36925735282636873,0.18225471592387654,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
271,0.8666666666666667,0.03702990392521426,0.8155339805825257,0.16216216216216217,0.8080771979985705,excellent,0.0,gas,0.28380809267820745,0.0,automatic,4wd,pickup,ut,0.3672535742725245,0.18742129046596023,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
272,0.8666666666666667,0.03332617278646509,0.7766990291262168,0.2702702702702703,0.3995711222301644,good,0.0,diesel,0.7142848979568512,0.0,automatic,rwd,pickup,ut,0.3673368481864503,0.18026026619255742,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,0.8666666666666667,0.1136971384973222,0.9708737864077683,0.7297297297297298,0.12651894210150108,excellent,1.0,gas,0.11428318366623905,0.0,automatic,fwd,sedan,ut,0.3672535742725245,0.18742129046596023,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
274,0.8666666666666667,0.02480759116734198,0.7378640776699044,0.5405405405405406,0.7630450321658327,good,0.3333333333333333,gas,0.3628553224437784,0.0,automatic,rwd,coupe,ut,0.36648329056870876,0.18124799367854383,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275,0.8666666666666667,0.061474529440958825,0.9126213592233015,0.2702702702702703,0.6283059328091494,excellent,0.3333333333333333,gas,0.3115694616270332,0.0,automatic,rwd,coupe,ut,0.37129756371755573,0.18029825571124913,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
276,0.8666666666666667,0.1770309409699331,0.9320388349514594,0.08108108108108109,0.9728377412437456,excellent,0.0,gas,0.28380809267820745,0.0,manual,4wd,SUV,ut,0.32459651186393046,0.15347765551484338,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277,0.8666666666666667,0.014807517092719205,0.786407766990294,0.2972972972972973,0.8506075768406004,good,0.0,gas,0.6115646044702985,0.0,automatic,4wd,SUV,ut,0.36883057401749797,0.1790066120757281,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
278,0.8666666666666667,0.014807517092719205,0.5825242718446617,0.16216216216216217,0.5561115082201573,good,0.0,gas,0.2857122448921282,0.0,automatic,4wd,pickup,ut,0.36471371989778145,0.1802222766738657,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
279,0.8666666666666667,0.07925243890695487,0.8349514563106801,0.2702702702702703,0.4031451036454611,good,0.3333333333333333,diesel,0.8999997142848979,0.0,manual,4wd,truck,ut,0.3410014729073525,0.16396276267377807,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
289,0.8666666666666667,0.11110452670019778,0.8834951456310698,0.2702702702702703,0.8566833452466047,good,0.0,diesel,0.40142686121960347,0.0,automatic,rwd,truck,ut,0.36648329056870876,0.18124799367854383,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
294,0.8666666666666667,0.03702990392521426,0.9029126213592242,0.35135135135135137,0.2644746247319514,excellent,1.0,gas,0.4942842693836268,0.0,automatic,fwd,other,ut,0.39741954959221815,0.19066939431410868,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
295,0.8666666666666667,0.022214979370217557,0.8543689320388381,1.0,0.9363831308077198,good,0.6666666666666666,gas,0.28380809267820745,0.0,automatic,fwd,other,ut,0.40890094047476544,0.16531139058733668,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
302,0.8666666666666667,0.08665990118445323,0.9417475728155367,0.5945945945945946,0.2916368834882059,excellent,0.6666666666666666,gas,0.10761173603353152,0.0,automatic,other,other,ut,0.36648329056870876,0.18124799367854383,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
304,0.8666666666666667,0.07036348417395685,0.7766990291262168,0.4594594594594595,0.9517512508934953,excellent,1.0,gas,0.09856885305386587,0.0,manual,4wd,other,ut,0.3646304459838552,0.18037423474863257,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
305,0.8666666666666667,0.07403017800131853,0.9223300970873787,0.35135135135135137,0.22337383845604003,excellent,1.0,other,0.023588638824682356,0.0,automatic,fwd,sedan,ut,0.5388414235230281,0.6989996484688099,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
306,0.8666666666666667,0.03625212038607694,0.8543689320388381,0.2702702702702703,0.4664045746962116,good,0.3333333333333333,gas,0.18860053885868244,0.0,automatic,fwd,van,ut,0.5388414235230281,0.6989996484688099,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308,0.8666666666666667,0.051807791168823475,0.893203883495147,0.16216216216216217,0.24195854181558257,good,0.6666666666666666,gas,0.15307472307063733,0.0,automatic,rwd,truck,ut,0.5388414235230281,0.6989996484688099,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
309,0.8666666666666667,0.024437218053467064,0.8252427184466029,0.2702702702702703,0.37026447462473194,excellent,0.0,gas,0.5468558481595661,0.0,automatic,4wd,SUV,ut,0.36648329056870876,0.18124799367854383,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
311,0.8666666666666667,0.27332795057741166,0.9223300970873787,0.2702702702702703,0.3917083631165118,excellent,0.0,gas,0.28380809267820745,0.0,automatic,4wd,pickup,ut,0.32459651186393046,0.15347765551484338,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
312,0.8666666666666667,0.11036378047244795,0.9223300970873787,0.16216216216216217,0.48284488920657614,excellent,0.0,gas,0.28380809267820745,0.0,automatic,rwd,other,ut,0.36506763403196674,0.1806781508981672,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
313,0.8666666666666667,0.027400202964466405,0.7961165048543712,0.05405405405405406,0.10721944245889922,excellent,0.3333333333333333,gas,0.3767125048928711,0.0,automatic,4wd,hatchback,ut,0.36648329056870876,0.18124799367854383,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
314,0.8666666666666667,0.07036348417395685,0.7961165048543712,0.16216216216216217,0.48284488920657614,excellent,0.0,gas,0.44971271346489555,0.0,automatic,rwd,other,ut,0.3650884525104483,0.1806591561388209,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
315,0.8666666666666667,0.02220757190794006,0.7766990291262168,0.2702702702702703,0.3917083631165118,good,0.6666666666666666,gas,0.28628367509621455,0.0,manual,rwd,pickup,ut,0.36925735282636873,0.18225471592387654,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
316,0.8666666666666667,0.055548559618960144,0.8252427184466029,0.2702702702702703,0.4031451036454611,good,0.0,gas,0.3657124734642099,0.0,automatic,rwd,truck,ut,0.39741954959221815,0.19066939431410868,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
317,0.8666666666666667,0.023696471825717227,0.8543689320388381,0.2972972972972973,0.9957112223016441,good,0.0,gas,0.6114274612213177,0.0,automatic,fwd,other,ut,0.31688847020615496,0.14863399188163973,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
318,0.8666666666666667,0.065178260579708,0.8737864077669926,0.2972972972972973,0.9921372408863475,good,0.0,gas,0.4999985714244898,0.0,automatic,4wd,SUV,ut,0.37129756371755573,0.18029825571124913,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
319,0.8666666666666667,0.06665975303520767,0.8543689320388381,0.16216216216216217,0.7984274481772695,good,0.0,gas,0.4885699673427638,0.0,automatic,4wd,truck,ut,0.36648329056870876,0.18124799367854383,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
321,0.8666666666666667,0.10558596730346151,0.8834951456310698,0.8108108108108109,0.023230879199428164,excellent,0.0,gas,0.2777265077900222,0.0,automatic,rwd,truck,ut,0.37129756371755573,0.18029825571124913,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
324,0.8666666666666667,0.05110408225246113,0.7184466019417499,0.2702702702702703,0.6325947105075054,excellent,0.0,gas,0.4422841208117737,0.0,automatic,rwd,hatchback,ut,0.3672535742725245,0.18742129046596023,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
325,0.8666666666666667,0.2888836213601582,0.9223300970873787,0.2972972972972973,0.7884203002144389,excellent,0.0,diesel,0.2771407918308338,0.0,automatic,4wd,other,ut,0.39741954959221815,0.19066939431410868,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
331,0.8666666666666667,0.04295587374721294,0.7766990291262168,0.16216216216216217,0.22265904217298071,excellent,0.0,gas,0.4028554367298192,0.0,automatic,other,truck,ut,0.36756064683012646,0.18090608801031793,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
341,0.8666666666666667,0.04814109734146179,0.9126213592233015,0.3783783783783784,0.33345246604717654,excellent,1.0,gas,0.30495801416575474,0.0,automatic,fwd,other,ut,0.36925735282636873,0.18225471592387654,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
342,0.8666666666666667,0.026659456736716568,0.8737864077669926,0.1891891891891892,0.6619013581129378,excellent,0.3333333333333333,gas,0.39428398366852474,0.0,automatic,rwd,SUV,ut,0.3672535742725245,0.18742129046596023,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
344,0.8666666666666667,0.16657160423410544,0.9514563106796139,0.16216216216216217,0.19263759828448893,excellent,0.0,gas,0.20463772753636436,0.0,automatic,rwd,other,ut,0.39705522621879163,0.181418946512657,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
350,0.8666666666666667,0.014807517092719205,0.6699029126213603,0.4594594594594595,0.21729807005003574,good,0.3333333333333333,gas,0.5926016931476946,0.0,manual,4wd,offroad,ut,0.36648329056870876,0.18124799367854383,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
351,0.8666666666666667,0.17406795605893377,0.9611650485436911,0.2702702702702703,0.6283059328091494,excellent,1.0,gas,0.015425758359309597,0.0,automatic,other,coupe,ut,0.36782608243076553,0.5189824127523213,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
352,0.8666666666666667,0.08503025948340359,0.9805825242718456,0.2702702702702703,0.4421015010721944,excellent,1.0,gas,0.1036717247763565,0.0,automatic,fwd,hatchback,ut,0.37088639876754614,0.1839642442650069,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
354,0.8666666666666667,0.06591900680745784,0.9126213592233015,0.16216216216216217,0.8741958541815583,good,0.0,gas,0.4457127020362915,0.0,automatic,other,other,ut,0.36732123432758934,0.18084910373228036,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
355,0.8666666666666667,0.12221572011644531,0.9223300970873787,0.7027027027027027,0.5625446747676912,excellent,1.0,gas,0.3175294786556533,0.0,automatic,4wd,sedan,ut,0.36648329056870876,0.18124799367854383,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
356,0.8666666666666667,0.051807791168823475,0.9514563106796139,0.2702702702702703,0.4410293066476054,excellent,1.0,gas,0.11587175963359896,0.0,automatic,fwd,hatchback,ut,0.37129756371755573,0.18029825571124913,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
357,0.8666666666666667,0.04440032889132513,0.9320388349514594,0.2702702702702703,0.4417441029306648,excellent,1.0,gas,0.12161177603364581,1.0,automatic,fwd,hatchback,ut,0.37129756371755573,0.18029825571124913,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
358,0.8666666666666667,0.04440032889132513,0.8737864077669926,0.16216216216216217,0.7987848463187992,excellent,0.0,gas,0.561084460241315,0.0,automatic,4wd,truck,ut,0.37129756371755573,0.18029825571124913,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
359,0.8666666666666667,0.0481040600300743,0.8543689320388381,0.7297297297297298,0.47176554681915656,excellent,0.3333333333333333,gas,0.4617898908282595,0.0,automatic,rwd,SUV,ut,0.37129756371755573,0.18029825571124913,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
360,0.8666666666666667,0.031103934103215578,0.9126213592233015,0.2702702702702703,0.35918513223731235,excellent,1.0,gas,0.45934702670579053,0.0,automatic,fwd,SUV,ut,0.37129756371755573,0.18029825571124913,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
361,0.8666666666666667,0.022214979370217557,0.8640776699029153,0.4864864864864865,0.8291636883488206,excellent,0.3333333333333333,gas,0.32519521484347097,0.0,automatic,rwd,SUV,ut,0.37129756371755573,0.18029825571124913,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
362,0.8666666666666667,0.020563115282335426,0.786407766990294,0.5675675675675675,0.25053609721229453,excellent,0.0,gas,0.37524678641938974,0.0,automatic,fwd,sedan,ut,0.37129756371755573,0.18029825571124913,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
363,0.8666666666666667,0.02777057607834132,0.8058252427184485,0.21621621621621623,0.29949964260185846,excellent,0.0,gas,0.39142683264809325,0.0,automatic,rwd,truck,ut,0.37129756371755573,0.18029825571124913,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
364,0.8666666666666667,0.02958540433632842,0.8252427184466029,0.2702702702702703,0.7087205146533239,excellent,1.0,gas,0.273023637210392,0.0,automatic,rwd,truck,ut,0.37129756371755573,0.18029825571124913,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
365,0.8666666666666667,0.04440032889132513,0.9126213592233015,0.16216216216216217,0.5911365260900644,excellent,1.0,gas,0.31800662287606535,0.0,automatic,fwd,sedan,ut,0.37129756371755573,0.18029825571124913,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
366,0.8666666666666667,0.02958540433632842,0.8834951456310698,0.3783783783783784,0.822373123659757,excellent,1.0,gas,0.433764096468847,0.0,automatic,fwd,sedan,ut,0.37129756371755573,0.18029825571124913,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
367,0.8666666666666667,0.03921510529707628,0.893203883495147,0.2702702702702703,0.4764117226590422,excellent,0.3333333333333333,gas,0.2669550484429955,0.0,automatic,fwd,sedan,ut,0.37129756371755573,0.18029825571124913,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
368,0.8666666666666667,0.022177942058830065,0.8058252427184485,0.16216216216216217,0.19370979270907793,excellent,0.3333333333333333,gas,0.5322729493512838,0.0,automatic,rwd,coupe,ut,0.37129756371755573,0.18029825571124913,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
369,0.8666666666666667,0.07403017800131853,0.9611650485436911,0.4594594594594595,0.6761972837741244,excellent,1.0,gas,0.28380809267820745,0.0,other,fwd,SUV,ut,0.37129756371755573,0.18029825571124913,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
370,0.8666666666666667,0.18443840324743146,0.8834951456310698,0.2702702702702703,0.8566833452466047,excellent,0.0,diesel,0.28380809267820745,0.0,automatic,4wd,pickup,ut,0.32459651186393046,0.15347765551484338,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
371,0.8666666666666667,0.31036526196490344,0.9417475728155367,0.8108108108108109,0.023230879199428164,excellent,0.3333333333333333,diesel,0.28380809267820745,0.0,automatic,4wd,pickup,ut,0.32459651186393046,0.15347765551484338,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
372,0.8666666666666667,0.24369810146741827,0.9126213592233015,0.8108108108108109,0.023230879199428164,excellent,0.3333333333333333,diesel,0.28380809267820745,0.0,automatic,4wd,pickup,ut,0.32459651186393046,0.15347765551484338,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
373,0.8666666666666667,0.2955503374099067,0.9611650485436911,0.2972972972972973,0.9921372408863475,excellent,0.0,gas,0.28380809267820745,0.0,automatic,4wd,SUV,ut,0.32459651186393046,0.15347765551484338,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
374,0.8666666666666667,0.18443840324743146,0.8737864077669926,0.8108108108108109,0.06111508220157255,excellent,0.3333333333333333,diesel,0.28380809267820745,0.0,automatic,4wd,pickup,ut,0.32459651186393046,0.15347765551484338,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
376,0.8666666666666667,0.1770309409699331,0.9514563106796139,0.5675675675675675,0.6368834882058614,excellent,0.3333333333333333,gas,0.28380809267820745,0.0,automatic,4wd,SUV,ut,0.32459651186393046,0.15347765551484338,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
377,0.8666666666666667,0.09554885591745124,0.8834951456310698,0.8108108108108109,0.0035739814152966403,excellent,0.0,gas,0.28380809267820745,0.0,automatic,rwd,pickup,ut,0.32459651186393046,0.15347765551484338,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
378,0.8666666666666667,0.008140801042970689,0.7766990291262168,0.5675675675675675,0.3917083631165118,good,0.0,gas,0.4266840762402178,0.0,automatic,rwd,sedan,ut,0.36648329056870876,0.18124799367854383,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
